"State Abbreviation","State Name","Reporting Period","State Expanded Medicaid","Preliminary or Updated","Final Report","New Applications Submitted to Medicaid and CHIP Agencies","New Applications Submitted to Medicaid and CHIP Agencies - footnotes","Applications for Financial Assistance Submitted to the State Based Marketplace","Applications for Financial Assistance Submitted to the State Based Marketplace - footnotes","Total Applications for Financial Assistance Submitted at State Level","Total Applications for Financial Assistance Submitted at State Level - footnotes","Individuals Determined Eligible for Medicaid at Application","Individuals Determined Eligible for Medicaid at Application - footnotes","Individuals Determined Eligible for CHIP at Application","Individuals Determined Eligible for CHIP at Application - footnotes","Total Medicaid and CHIP Determinations","Total Medicaid and CHIP Determinations - footnotes","Medicaid and CHIP Child Enrollment","Medicaid and CHIP Child Enrollment - footnotes","Total Medicaid and CHIP Enrollment","Total Medicaid and CHIP Enrollment - footnotes","Total Medicaid Enrollment","Total Medicaid Enrollment - footnotes","Total CHIP Enrollment","Total CHIP Enrollment - footnotes","Total Adult Medicaid Enrollment","Total Adult Medicaid Enrollment - footnotes","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours","Total Medicaid and CHIP Determinations Processed in Less than 24 Hours - footnotes","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days","Total Medicaid and CHIP Determinations Processed Between 24 Hours and 7 Days - footnotes","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days","Total Medicaid and CHIP Determinations Processed Between 8 Days and 30 Days - footnotes","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days","Total Medicaid and CHIP Determinations Processed between 31 days and 45 days - footnotes","Total Medicaid and CHIP Determinations Processed in More than 45 Days","Total Medicaid and CHIP Determinations Processed in More than 45 Days - footnotes","Total Call Center Volume (Number of Calls)","Total Call Center Volume (Number of Calls) - footnotes","Average Call Center Wait Time (Minutes)","Average Call Center Wait Time (Minutes) - footnotes","Average Call Center Abandonment Rate","Average Call Center Abandonment Rate - footnotes"
WA,Washington,202004,Y,U,Y,127059,,76231,,203290,,177771,,1167,,178938,,827620,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1749575,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1678374,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",71201,,,,63419,,4894,,5438,,935,,699,,,,,,,
WA,Washington,202005,Y,P,N,81331,,55535,,136866,,87410,,994,,88404,,831135,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1767896,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1698035,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",69861,,,,,,,,,,,,,,,,,,,
WA,Washington,202005,Y,U,Y,82524,,56197,,138721,,87498,,996,,88494,,831135,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1767896,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1698035,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",69861,,,,,,,,,,,,,,,,,,,
WA,Washington,202006,Y,P,N,91670,,60349,,152019,,81361,,967,,82328,,836002,,1790395,,1720781,,69614,,,,,,,,,,,,,,,,,,,
WA,Washington,202006,Y,U,Y,93409,,61022,,154431,,81379,,964,,82343,,836002,,1790395,,1720781,,69614,,,,,,,,,,,,,,,,,,,
WA,Washington,202007,Y,P,N,72503,,55595,,128098,,74434,,844,,75278,,840877,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1811777,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1742173,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",69604,,,,,,,,,,,,,,,,,,,
WA,Washington,202007,Y,U,Y,73958,,56239,,130197,,34145,,845,,34990,,840877,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1811777,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1742173,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",69604,,,,,,,,,,,,,,,,,,,
WA,Washington,202008,Y,P,N,77888,,58705,,136593,,35902,,954,,36856,,845678,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1834211,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1764161,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70050,,,,,,,,,,,,,,,,,,,
WA,Washington,202008,Y,U,Y,80217,,59755,,139972,,35902,,955,,36857,,845678,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1834211,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1764161,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70050,,,,,,,,,,,,,,,,,,,
WA,Washington,202009,Y,P,N,76611,,55638,,132249,,35407,,795,,36202,,848558,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1849899,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1779628,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70271,,,,,,,,,,,,,,,,,,,
WA,Washington,202009,Y,U,Y,76611,,55638,,132249,,35407,,795,,36202,,848558,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1849899,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1779628,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70271,,,,,,,,,,,,,,,,,,,
WA,Washington,202010,Y,P,N,75745,,54318,,130063,,33992,,972,,34964,,850262,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1863895,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1793449,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70446,,,,,,,,,,,,,,,,,,,
WA,Washington,202010,Y,U,Y,76323,,54682,,131005,,34009,,968,,34977,,852289,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1867149,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1796593,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",70556,,,,,,,,,,,,,,,,,,,
WA,Washington,202011,Y,P,N,83845,,86916,,170761,,34999,,1093,,36092,,852795,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1881545,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1810417,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",71128,,,,,,,,,,,,,,,,,,,
WA,Washington,202011,Y,U,Y,85575,,87468,,173043,,35008,,1094,,36102,,855313,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1885921,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1814591,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",71330,,,,,,,,,,,,,,,,,,,
WA,Washington,202012,Y,P,N,80568,,93622,,174190,,40106,,1414,,41520,,857053,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1904252,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1831533,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",72719,,,,,,,,,,,,,,,,,,,
WA,Washington,202012,Y,U,Y,81479,,94238,,175717,,40133,,1408,,41541,,859373,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1908464,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1835592,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",72872,,,,,,,,,,,,,,,,,,,
WA,Washington,202101,Y,P,N,58280,,58552,,116832,,31563,,835,,32398,,859649,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1917987,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1844793,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73194,,,,,,,,,,,,,,,,,,,
WA,Washington,202101,Y,U,Y,59554,,59108,,118662,,31572,,834,,32406,,861831,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1921268,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1847935,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73333,,,,,,,,,,,,,,,,,,,
WA,Washington,202102,Y,P,N,59134,,49242,,108376,,26699,,718,,27417,,861509,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1928148,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1854487,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73661,,,,41905,,3980,,2804,,736,,935,,,,,,,
WA,Washington,202102,Y,U,Y,60354,,49798,,110152,,26702,,712,,27414,,863702,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1931413,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1857637,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73776,,,,41905,,3980,,2804,,736,,935,,,,,,,
WA,Washington,202103,Y,P,N,67300,,55946,,123246,,31564,,803,,32367,,863582,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1940991,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1866496,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",74495,,,,49525,,3014,,2875,,597,,985,,,,,,,
WA,Washington,202103,Y,U,Y,68444,,56689,,125133,,31563,,802,,32365,,865834,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1944783,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1870140,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",74643,,,,49525,,3014,,2875,,597,,985,,,,,,,
WA,Washington,202104,Y,P,N,70955,,56485,,127440,,29022,,723,,29745,,865561,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1953388,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1880521,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",72867,,,,49800,,3407,,2571,,672,,1148,,,,,,,
WA,Washington,202104,Y,U,Y,71462,,56838,,128300,,29043,,722,,29765,,867721,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1956739,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1883727,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73012,,,,49800,,3407,,2571,,672,,1148,,,,,,,
WA,Washington,202105,Y,P,N,87206,,75749,,162955,,26482,,826,,27308,,867721,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1965401,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1891805,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73596,,,,,,,,,,,,,,,,,,,
WA,Washington,202105,Y,U,Y,88333,,76351,,164684,,26485,,824,,27309,,870057,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1968676,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1894837,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",73839,,,,,,,,,,,,,,,,,,,
WA,Washington,202106,Y,P,N,93894,,50108,,144002,,27616,,725,,28341,,868719,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1972991,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",1898595,"Includes Individuals Enrolled At Any Time in Month (Not a Point-in-Time Count)",74396,,,,,,,,,,,,,,,,,,,
WA,Washington,202106,Y,U,Y,95232,,50762,,145994,,27634,,725,,28359,,873362,,1978758,,1901693,,77065,,,,,,,,,,,,,,,,,,,
WA,Washington,202107,Y,P,N,56697,,51595,,108292,,29334,,742,,30076,,874094,,1989544,,1911749,,77795,,,,,,,,,,,,,,,,,,,
WA,Washington,202107,Y,U,Y,57674,,52210,,109884,,29340,,742,,30082,,876844,,1993221,,1914822,,78399,,,,,,,,,,,,,,,,,,,
WA,Washington,202108,Y,P,N,58773,,55675,,114448,,30614,,818,,31432,,878459,,2006204,,1927038,,79166,,,,,,,,,,,,,,,,,,,
WA,Washington,202108,Y,U,Y,59867,,56374,,116241,,30629,,820,,31449,,880758,,2009438,,1930172,,79266,,,,,,,,,,,,,,,,,,,
WA,Washington,202109,Y,P,N,68795,,50060,,118855,,30427,,703,,31130,,881293,,2018974,,1939439,,79535,,,,,,,,,,,,,,,,,,,
WA,Washington,202109,Y,U,Y,70420,,50637,,121057,,30438,,704,,31142,,883384,,2021408,,1941783,,79625,,,,,,,,,,,,,,,,,,,
WA,Washington,202110,Y,P,N,69801,,46398,,116199,,28523,,692,,29215,,882191,,2028029,,1948054,,79975,,,,,,,,,,,,,,,,,,,
WA,Washington,202110,Y,U,Y,70919,,46951,,117870,,28526,,693,,29219,,884596,,2031925,,1951849,,80076,,,,,,,,,,,,,,,,,,,
WA,Washington,202111,Y,P,N,77188,,75500,,152688,,32048,,973,,33021,,885511,,2043968,,1963016,,80952,,,,,,,,,,,,,,,,,,,
WA,Washington,202111,Y,U,Y,78692,,76085,,154777,,32069,,974,,33043,,888393,,2047288,,1965530,,81758,,,,,,,,,,,,,,,,,,,
WA,Washington,202112,Y,P,N,78838,,79581,,158419,,32072,,1065,,33137,,886324,,2051935,,1969036,,82899,,,,,,,,,,,,,,,,,,,
WA,Washington,202112,Y,U,Y,79818,,80051,,159869,,32102,,1066,,33168,,888744,,2055411,,1972372,,83039,,,,,,,,,,,,,,,,,,,
WA,Washington,202201,Y,P,N,72707,,58815,,131522,,31160,,741,,31901,,889124,,2063978,,1980338,,83640,,,,52330,,3217,,2312,,1125,,1123,,,,,,,
WA,Washington,202201,Y,U,Y,74493,,59559,,134052,,31170,,741,,31911,,891274,,2067073,,1983344,,83729,,,,52329,,3217,,2310,,1123,,1121,,,,,,,
WA,Washington,202202,Y,P,N,64219,,43220,,107439,,25350,,536,,25886,,890984,,2072103,,1988099,,84004,,,,38411,,2768,,2031,,853,,976,,,,,,,
WA,Washington,202202,Y,U,Y,66235,,44050,,110285,,25355,,531,,25886,,893303,,2075361,,1991229,,84132,,,,38411,,2768,,2031,,853,,976,,,,,,,
WA,Washington,202203,Y,P,N,76697,,47041,,123738,,29610,,646,,30256,,892114,,2079117,,1994410,,84707,,,,41151,,2932,,2173,,1038,,1058,,,,,,,
WA,Washington,202203,Y,U,Y,78111,,47601,,125712,,29638,,646,,30284,,893953,,2081905,,1997126,,84779,,,,41151,,2932,,2170,,1037,,1058,,,,,,,
WA,Washington,202204,Y,P,N,67265,,47912,,115177,,28955,,655,,29610,,893969,,2090227,,2014451,,75776,,,,40820,,4106,,2095,,778,,835,,,,,,,
WA,Washington,202204,Y,U,Y,68604,,48474,,117078,,28964,,654,,29618,,896189,,2093273,,2017424,,75849,,,,40820,,4106,,2091,,778,,835,,,,,,,
WA,Washington,202205,Y,P,N,64388,,44370,,108758,,29230,,604,,29834,,895915,,2099041,,2022549,,76492,,,,38175,,3779,,2370,,680,,859,,,,,,,
WA,Washington,202205,Y,U,Y,66229,,45152,,111381,,29228,,605,,29833,,898015,,2102043,,2025454,,76589,,,,38175,,3779,,2370,,680,,859,,,,,,,
WA,Washington,202206,Y,P,N,66349,,44869,,111218,,28234,,615,,28849,,897806,,2108554,,2031211,,77343,,,,38599,,3598,,2030,,756,,814,,,,,,,
WA,Washington,202206,Y,U,Y,68412,,45489,,113901,,28226,,612,,28838,,899750,,2111135,,2033707,,77428,,,,38599,,3598,,2030,,756,,814,,,,,,,
WA,Washington,202207,Y,P,N,61680,,42828,,104508,,26119,,544,,26663,,899085,,2117317,,2039657,,77660,,,,37007,,3067,,2021,,737,,848,,,,,,,
WA,Washington,202207,Y,U,Y,64237,,43442,,107679,,26136,,542,,26678,,901342,,2120740,,2043010,,77730,,,,36987,,3062,,2018,,737,,848,,,,,,,
WA,Washington,202208,Y,P,N,70729,,50002,,120731,,32102,,670,,32772,,902176,,2130255,,2052397,,77858,,,,43948,,3575,,2612,,623,,932,,,,,,,
WA,Washington,202208,Y,U,Y,74552,,51072,,125624,,32123,,670,,32793,,904229,,2133275,,2055342,,77933,,,,43942,,3565,,2611,,623,,932,,,,,,,
WA,Washington,202209,Y,P,N,68728,,47539,,116267,,30960,,662,,31622,,901546,,2133705,,2056449,,77256,,,,41039,,3719,,2532,,521,,817,,,,,,,
WA,Washington,202209,Y,U,Y,71762,,48104,,119866,,30994,,661,,31655,,903873,,2136869,,2059500,,77369,,,,41039,,3719,,2532,,521,,816,,,,,,,
WA,Washington,202210,Y,P,N,70390,,42152,,112542,,26997,,544,,27541,,902759,,2141558,,2064518,,77040,,,,35565,,4009,,2090,,483,,864,,,,,,,
WA,Washington,202210,Y,U,Y,73491,,42833,,116324,,27009,,545,,27554,,905052,,2145126,,2068018,,77108,,,,35565,,4009,,2090,,482,,864,,,,,,,
WA,Washington,202211,Y,P,N,71658,,80386,,152044,,32779,,977,,33756,,905322,,2153693,,2076212,,77481,,,,72217,,5318,,2052,,615,,1134,,,,,,,
WA,Washington,202211,Y,U,Y,76679,,81293,,157972,,32801,,975,,33776,,907465,,2156656,,2079075,,77581,,,,77203,,5318,,2052,,615,,1131,,,,,,,
WA,Washington,202212,Y,P,N,70482,,82593,,153075,,33640,,1008,,34648,,906789,,2164281,,2085706,,78575,,,,73737,,5753,,1966,,929,,1068,,,,,,,
WA,Washington,202212,Y,U,Y,73113,,83266,,156379,,33694,,1016,,34710,,909110,,2168482,,2089806,,78676,,,,73737,,5753,,1963,,929,,1067,,,,,,,
WA,Washington,202301,Y,P,N,78162,,62037,,140199,,31850,,755,,32605,,907569,,2170687,,2091269,,79418,,,,54257,,4757,,1813,,882,,1509,,,,,,,
WA,Washington,202301,Y,U,Y,82321,,62773,,145094,,31834,,759,,32593,,909641,,2175302,,2095795,,79507,,,,54255,,4757,,1813,,880,,1509,,,,,,,
WA,Washington,202302,Y,P,N,66004,,46801,,112805,,28585,,536,,29121,,908218,,2177636,,2098103,,79533,,,,41230,,3165,,1747,,846,,1507,,,,,,,
WA,Washington,202302,Y,U,Y,69103,,47620,,116723,,28598,,528,,29126,,910611,,2181631,,2102022,,79609,,,,41228,,3165,,1747,,843,,1507,,,,,,,
WA,Washington,202303,Y,P,N,76796,,53764,,130560,,33117,,614,,33731,,910568,,2189215,,2109188,,80027,,,,46827,,4137,,2632,,702,,1407,,55729,"Does not include all calls received by call centers; Does not include all calls received after business hours",7,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.038,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202303,Y,U,Y,78192,,54401,,132593,,33136,,611,,33747,,912603,,2192395,,2112292,,80103,,,,46826,,4137,,2631,,702,,1407,,55729,"Does not include all calls received by call centers; Does not include all calls received after business hours",2,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.038,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202304,Y,P,N,65336,,45223,,110559,,25740,,480,,26220,,909755,,2194383,,2129214,,65169,,,,38883,,3061,,1904,,653,,701,,39302,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202304,Y,U,Y,66579,,45895,,112474,,25744,,480,,26224,,911748,,2197036,,2131825,,65211,,,,38882,,3061,,1904,,653,,701,,39302,"Does not include all calls received by call centers; Does not include all calls received after business hours",1,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202305,Y,P,N,74739,,50702,,125441,,29097,,504,,29601,,910874,,2194605,,2129200,,65405,,,,44037,,4152,,2037,,732,,993,,45998,"Does not include all calls received by call centers; Does not include all calls received after business hours",0,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202305,Y,U,Y,75919,,51394,,127313,,29112,,506,,29618,,912828,,2197395,,2131955,,65440,,,,44037,,4152,,2037,,732,,993,,45998,"Does not include all calls received by call centers; Does not include all calls received after business hours",0,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.040,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
WA,Washington,202306,Y,P,N,76360,,54917,,131277,,32415,,732,,33147,,894074,,2111807,,2048230,,63577,,,,46722,,3663,,2163,,795,,1276,,48229,"Does not include all calls received by call centers; Does not include all calls received after business hours",3,"Call centers offer callbacks; Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent",0.056,"Does not include all calls received by call centers; Does not include all calls received after business hours; Includes only calls transferred to a live agent"
